Prey,Pryer,Time
26.1790119440105,13.335426394991574,166
26.01876361989159,13.362882983986664,167
25.858686322081528,13.38920470402951,168
25.698819692795766,13.414375385398522,169
25.539204210823502,13.438379284651988,170
25.379881190293588,13.461201113613793,171
25.220892773252032,13.482826068852582,172
25.062281915172516,13.503239856314755,173
24.904092382923682,13.5224287249409,174
24.74636874801147,13.540379498665345,175
24.58915637450053,13.557079606415856,176
24.432501397042245,13.57251710674905,177
24.27645071218234,13.586680722745738,178
24.121051966705963,13.599559876282823,179
23.966353538202767,13.6111447183835,180
23.81240450861704,13.621426151600614,181
23.6592546463293,13.630395865102848,182
23.506954387832195,13.638046371413347,183
23.355554811341705,13.644371035300525,184
23.20510760504513,13.649364093538386,185
23.055665040116104,13.653020687495617,186
22.907279945081786,13.655336901753568,187
22.760005672106328,13.65630978995022,188
22.613896061138565,13.65593739025307,189
22.4690054045471,13.654218753137632,190
22.325388412366994,13.651153982173124,191
22.183100172255298,13.646744254485316,192
22.042196109244596,13.640991835243112,193
21.902731943963616,13.633900085407584,194
21.76476364759264,13.625473512309734,195
21.628347396435654,13.61571778059785,196
21.493539526480216,13.604639725813142,197
21.360396492920604,13.592247346271414,198
21.228974810468255,13.5785498494805,199
21.09933100433208,13.563557658478691,200
20.97152155926432,13.54728241994367,201
20.845602881635745,13.529736984460342,202
20.72163123134756,13.510935438939967,203
20.59966266645055,13.490893111071788,204
20.479752989028434,13.469626567518018,205
20.361957708572415,13.447153589649952,206
20.246331975243447,13.423493181633166,207
20.132930513823872,13.39866557440289,208
20.02180757077902,13.372692210827722,209
19.913016873123617,13.345595720726537,210
19.806611576132504,13.317399901863201,211
19.7026441827452,13.288129720586227,212
19.601166495476395,13.257811283652353,213
19.502229569139065,13.226471810371642,214
19.40588367537243,13.194139596637708,215
19.312178213884255,13.160844000559626,216
19.221161667783807,13.126615405237711,217
19.13288155442767,13.091485183125817,218
19.04738440039072,13.0554856561152,219
18.96471565321549,13.01865005776211,220
18.88491963650501,12.981012489497727,221
18.808039500363538,12.942607874496256,222
18.734117191056754,12.903471916727014,223
18.663193416109955,12.863641055569497,224
18.595307558178792,12.823152399385028,225
18.530497644702493,12.782043676125639,226
18.468800302803043,12.740353177089602,227
18.410250730660596,12.698119734960333,228
18.35488264349612,12.65538263887714,229
18.302728227682326,12.612181564148345,230
18.253818103520633,12.56855651785172,231
18.208181284728568,12.524547786648437,232
18.165845137656394,12.480195926001702,233
18.126835344546826,12.435541627747279,234
18.091175865387005,12.390625672040604,235
18.05888890096258,12.34548886503603,236
18.029994843929664,12.300172015847497,237
18.004512237067882,12.254715890084809,238
17.982457756184328,12.209161079304065,239
17.9638461657119,12.163547966783863,240
17.94869028183078,12.117916667023469,241
17.93700090548022,12.072307039411033,242
17.9287868094921,12.026758570919123,243
17.924054706673346,11.981310306060598,244
17.922809206581803,11.936000805241143,245
17.925052770961294,11.890868106435596,246
17.93078564842975,11.845949736209732,247
17.940005872874988,11.80128257259211,248
17.952709213940608,11.75690282081114,249
17.968889135942014,11.712845970147468,250
17.98853674805581,11.669146788739244,251
18.01164076204754,11.625839289477646,252
18.038187464002878,11.58295664158358,253
18.06816066701182,11.540531157760968,254
18.10154167056222,11.498594262422356,255
18.138309234309425,11.457176502495836,256
18.178439524710434,11.4163074846053,257
18.221906073169787,11.376015846816314,258
18.26867973813363,11.336329243773557,259
18.318728681146894,11.297274332583392,260
18.372018375530327,11.258876773341445,261
18.428511504010313,11.221161189322697,262
18.48816794461397,11.184151163112517,263
18.550944739441764,11.147869228324092,264
18.6167961361111,11.112336863992235,265
18.685673560212603,11.077574490124935,266
18.757525520494692,11.04360146444258,267
18.832297625380402,11.010436083423082,268
18.909932576588776,10.97809558386288,269
18.990370296551134,10.946596132636287,270
19.073547800627544,10.91595284643717,271
19.15939919833627,10.886179800232627,272
19.24785572175712,10.857290035367772,273
19.338845787550575,10.829295563258562,274
19.43229513704271,10.802207358514817,275
19.528126682492072,10.776035405051982,276
19.626260604255233,10.750788702094242,277
19.726614398386648,10.726475281395317,278
19.829103040826404,10.703102200355984,279
19.933639027520513,10.680675566766798,280
20.0401323541318,10.659200580521466,281
20.148490643962607,10.638681544274839,282
20.2586192443235,10.619121883107223,283
20.370421427211802,10.600524131329829,284
20.48379839573431,10.582889991534405,285
20.598649406915904,10.566220356532924,286
20.714871911323957,10.550515329238609,287
20.832361696324206,10.535774235281469,288
20.95101304748402,10.521995623730357,289
21.070718865821373,10.509177333650422,290
21.19137083811713,10.49731650520539,291
21.312859603845283,10.48640960487166,292
21.435074871643785,10.476452424759373,293
21.557905615693844,10.467440117034133,294
21.681240295475302,10.459367236438062,295
21.804967025222926,10.452227755720997,296
21.928973750049526,10.44601508795313,297
22.053148274278016,10.440722083717068,298
22.177378634006534,10.436341084162066,299
22.301553277199247,10.432863941583225,300
22.425561247865275,10.430282039878051,301
22.549292310353035,10.428586310946201,302
22.672636999117337,10.427767244104249,303
22.79548701696077,10.427814925967768,304
22.917735347723205,10.428719054665015,305
23.039276410357804,10.430468960849154,306
23.160006232520935,10.433053628080733,307
23.279822659072718,10.436461711578687,308
23.39862551406368,10.440681558076044,309
23.5163166197144,10.445701217776667,310
23.63280001470294,10.451508465168356,311
23.747982156137255,10.458090818803639,312
23.861772016791665,10.465435556144222,313
23.97408112835197,10.473529727129051,314
24.084823771728065,10.482360171588544,315
24.193917089522582,10.49191353407936,316
24.30128116113544,10.502176277597352,317
24.4068390156276,10.513134696170745,318
24.510516798840378,10.524774929087046,319
24.612243823956952,10.537082973098792,320
24.71195260935219,10.550044694205265,321
24.809578898873077,10.5636458388894,322
24.90506174591085,10.577872045064181,323
24.998343526747004,10.592708852229743,324
25.08936994909133,10.608141711674222,325
25.1780900593732,10.624155995749101,326
25.264456252127275,10.640737006021274,327
25.34842425591081,10.657869981706877,328
25.429953141216973,10.675540109530436,329
25.509005273486007,10.693732529327553,330
25.585546269544363,10.712432340157893,331
25.659544959105666,10.731624607061923,332
25.730973332704508,10.751294366862794,333
25.79980660312611,10.771426640069368,334
25.86602306658085,10.792006431942106,335
25.92960398352077,10.81301873459325,336
25.99053353716383,10.834448533256113,337
26.048798748481122,10.856280810150007,338
26.104389544564036,10.87850055424725,339
26.15729862755525,10.901092763033237,340
26.207521300656108,10.924042442429755,341
26.255055430135222,10.947334611935243,342
26.299901379945062,10.970954308798184,343
26.342061926363094,10.994886591122548,344
26.38154212500717,11.01911653856363,345
26.418349224379977,11.043629255182813,346
26.452492625490674,11.06840987323522,347
26.483983875448732,11.093443557805806,348
26.512836416692767,11.118715503883971,349
26.5390655480091,11.144210939659482,350
26.56268835113634,11.169915129165748,351
26.583723665753066,11.195813377555773,352
26.60219191156471,11.22189102768432,353
26.61811502193649,11.248133462808184,354
26.63151636893244,11.274526108530845,355
26.64242075542793,11.301054437546206,356
26.65085425260071,11.327703967379625,357
26.65684413151104,11.354460262171001,358
26.660418794895524,11.38130893440112,359
26.66160775262167,11.40823564936171,360
26.66044150936015,11.435226123947892,361
26.656951491193,11.46226612775208,362
26.651169986843097,11.489341484947937,363
26.643130114380238,11.516438078442844,364
26.632865745358377,11.54354185008556,365
26.620411434497193,11.570638801171812,366
26.605802372333915,11.597714994786227,367
26.589074345747065,11.624756559694289,368
26.570263686236775,11.651749691884483,369
26.549407209937186,11.678680654408259,370
26.526542179247166,11.705535780386777,371
26.501706260843587,11.732301475171388,372
26.474937498780445,11.758964223015626,373
26.446274268586183,11.785510586242484,374
26.41575524033509,11.81192720676875,375
26.38341935022533,11.83820080982162,376
26.34930576945605,11.864318207106496,377
26.31345386128895,11.890266303029115,378
26.275903172901213,11.916032094295545,379
26.236693409968698,11.941602673698899,380
26.195864413953018,11.966965233945897,381
26.153456135403907,11.992107071945545,382
26.10950859418284,12.01701559461866,383
26.064061896420064,12.041678319857239,384
26.017156209980214,12.066082881597588,385
25.9688317509819,12.090217034211966,386
25.91912875383567,12.114068657778539,387
25.86808744752273,12.137625763309027,388
25.815748083041765,12.16087649599257,389
25.762150910065863,12.183809140861761,390
25.707336170369743,12.206412127954474,391
25.651344061140307,12.228674038188542,392
25.5942147407686,12.250583608666995,393
25.535988344403385,12.272129737993813,394
25.476704968569845,12.293301492321584,395
25.416404666750452,12.314088111321817,396
25.35512741072684,12.334479013910459,397
25.292913118950814,12.354463804880096,398
25.229801658083606,12.374032281371594,399
25.16583283487971,12.393174439380479,400
25.101046390197972,12.411880480231753,401
25.03548196627013,12.430140815969706,402
24.969179144120236,12.447946077999884,403
24.90217743518008,12.465287123792777,404
24.834516278085964,12.482155043931474,405
24.766235028552597,12.498541168450608,406
24.697372938479425,12.51443707226505,407
24.627969189770173,12.529834585721071,408
24.558062881777552,12.544725800956755,409
24.48769303021178,12.559103079400355,410
24.416898551652483,12.572959056952564,411
24.34571825750486,12.586286650745343,412
24.274190875331936,12.59907907036085,413
24.202355036337078,12.611329823665072,414
24.130249274002868,12.62303272445259,415
24.057912003646827,12.634181895074176,416
23.985381530723632,12.64477177681636,417
23.912696055102067,12.654797139249188,418
23.839893661417538,12.664253085892708,419
23.767012314978125,12.673135061431564,420
23.69408985574535,12.681438857909148,421
23.621163983488007,12.689160615429273,422
23.548272262397237,12.696296835866617,423
23.475452111624936,12.702844387724829,424
23.40274079580104,12.708800511352015,425
23.330175415693727,12.71416282465428,426
23.257792913421493,12.718929329237813,427
23.18563008188002,12.723098416504929,428
23.113723514967255,12.726668870881479,429
23.042109613690513,12.729639875248981,430
22.970824576065144,12.73201101537522,431
22.899904385849315,12.733782283994389,432
22.82938482284923,12.734954085767079,433
22.75930144073386,12.735527240122305,434
22.6896895432903,12.735502983670298,435
22.620584180459243,12.734882973345812,436
22.55202013561836,12.733669288691885,437
22.484031914035363,12.731864433738398,438
22.41665374356783,12.729471338602009,439
22.349919545507014,12.726493360241896,440
22.28386292297455,12.722934282970737,441
22.218517148722373,12.718798318467124,442
22.15391515051365,12.71409010524811,443
22.090089498282197,12.708814707940142,444
22.02707239250125,12.702977616247196,445
21.964895641945525,12.696584741855922,446
21.903590650425244,12.689642416148265,447
21.843188400764,12.682157386974392,448
21.783719438300253,12.674136814814998,449
21.725213860239496,12.665588270974585,450
21.667701296793798,12.656519731784377,451
21.61121089002718,12.646939571322644,452
21.555771279432083,12.636856556486407,453
21.501410584701276,12.626279840325761,454
21.448156389066344,12.615218955044206,455
21.396035723941914,12.603683809848603,456
21.345075050712335,12.591684676145972,457
21.295300240605677,12.579232180554994,458
21.24673655884244,12.566337295731485,459
21.19940864690339,12.553011330388005,460
21.15334050588041,12.539265920625592,461
21.108555481351917,12.525113023366854,462
21.065076242184176,12.510564898307402,463
21.022924764360003,12.495634098230148,464
20.98212231372482,12.480333456795858,465
20.9426894294885,12.464676079576428,466
20.90464590662403,12.448675329130381,467
20.86801077823301,12.432344809227118,468
20.832802298655565,12.415698351930757,469
20.799037927624948,12.398750004532975,470
20.76673431958942,12.381514022666591,471
20.735907299989467,12.364004845793273,472
20.706571850615724,12.346237083987651,473
20.678742093994032,12.328225502875778,474
20.652431282217044,12.30998501300371,475
20.62765178245455,12.291530654860436,476
20.604415056004274,12.272877575974167,477
20.58273164621007,12.254041017571481,478
20.562611164698854,12.235036298787456,479
20.54406228598577,12.215878810109285,480
20.527092725863977,12.196583987278672,481
20.511709228708508,12.177167295066607,482
20.49791755602269,12.157644211941145,483
20.48572247778229,12.138030218068934,484
20.475127765499742,12.118340785002767,485
20.466136172186236,12.098591347271771,486
20.458749425257096,12.078797290637485,487
20.452968216825337,12.058973936231983,488
20.448792202887617,12.039136535367277,489
20.446219989025504,12.019300246683654,490
20.445249120267768,11.999480117984787,491
20.445876075731043,11.97969107354151,492
20.448096264753957,11.95994790225655,493
20.451904029660586,11.940265252744524,494
20.45729262783293,11.920657604725795,495
20.46425423125832,11.901139259483699,496
20.472779923282722,11.881724326681883,497
20.48285970144893,11.862426716259101,498
20.494482486828502,11.843260135886112,499
20.507636104126902,11.824238061246433,500
20.52230728867134,11.805373730565796,501
20.538481687821033,11.786680133640143,502
20.556143869971777,11.768170005687455,503
20.57527733579815,11.74985582250335,504
20.595864505400428,11.731749779067904,505
20.617886730628726,11.713863785008218,506
20.641324301630444,11.696209455931315,507
20.66615646407192,11.678798109610826,508
20.692361433280908,11.66164076073229,509
20.71991638782677,11.644748106140156,510
20.74879748854142,11.62813052178663,511
20.778979891221095,11.61179805674595,512
20.81043777104289,11.595760430573097,513
20.84314433863561,11.580027028570374,514
20.877071845106624,11.56460689422924,515
20.912191606297764,11.549508727066248,516
20.94847402235852,11.534740879350574,517
20.985888608264155,11.52031135402951,518
21.024404013555003,11.506227802282256,519
21.063988039424334,11.492497521289263,520
21.10460766814767,11.479127453300451,521
21.146229089890344,11.466124184875905,522
21.188817735502827,11.453493944556683,523
21.23233830361554,11.44124260410372,524
21.276754789602336,11.429375679977577,525
21.322030519441338,11.417898333727594,526
21.368128183276646,11.406815373324049,527
21.41500986663557,11.396131250349988,528
21.462637089341406,11.385850065683892,529
21.51097084370459,11.375975573083725,530
21.559971632243084,11.36651118098787,531
21.60959950727257,11.357459955758497,532
21.65981409660129,11.34882461844681,533
21.710574654315675,11.340607552832985,534
21.761840109043547,11.3328108121668,535
21.813569102894714,11.325436121512402,536
21.865720035874602,11.318484882482515,537
21.91825108540749,11.311958170976542,538
21.971120262965925,11.305856745471269,539
22.024285474797747,11.300181056520806,540
22.07770455880721,11.294931249556054,541
22.13133533182586,11.290107170681283,542
22.185135603956184,11.285708365584393,543
22.239063232983003,11.281734087079297,544
22.29307619905595,11.278183307071728,545
22.347132636258934,11.27505471947328,546
22.401190880135466,11.272346746621475,547
22.455209479543118,11.270057539784897,548
22.509147240548078,11.268184985243595,549
22.56296331406061,11.266726717930284,550
22.616617219791085,11.265680124403731,551
22.67006889127745,11.265042349536076,552
22.723278687315076,11.264810298510822,553
22.776207420503347,11.264980641424192,554
22.82881645278089,11.265549827661317,555
22.88106771119167,11.266514088943717,556
22.93292372777226,11.267869445987365,557
22.984347651395357,11.269611711725311,558
23.03530326119984,11.271736494869408,559
23.085755060494836,11.274239213865727,560
23.135668285871628,11.277115100179657,561
23.185008939653972,11.280359204692509,562
23.233743801852242,11.283966401775965,563
23.281840432136164,11.287931392301255,564
23.329267251562776,11.292248716339552,565
23.375993547191165,11.296912756750142,566
23.421989495601853,11.301917745165804,567
23.46722617379116,11.30725776656744,568
23.51167555530702,11.312926762189331,569
23.5553105706058,11.318918540404441,570
23.598105109093087,11.32522678061867,571
23.640034033244472,11.331845038774778,572
23.681073186792325,11.338766752114648,573
23.7211993907028,11.345985242296823,574
23.760390476552885,11.353493724248445,575
23.79862528694598,11.36128531028576,576
23.835883680793625,11.369353015129846,577
23.872146537149714,11.377689760540594,578
23.907395755200543,11.38628837865239,579
23.941614260267237,11.395141619372856,580
23.97478600221706,11.404242154445189,581
24.006895953361074,11.413582582023777,582
24.0379301050321,11.423155431324682,583
24.067875468730794,11.432953166479999,584
24.09672007936937,11.442968189886798,585
24.124452968270298,11.45319284885601,586
24.15106416189037,11.46361943897588,587
24.176544671932042,11.474240208230158,588
24.20088648350262,11.485047361087371,589
24.224082568303483,11.496033062826315,590
24.24612688005471,11.507189443587272,591
24.267014294917,11.518508601704596,592
24.286740617875715,11.529982607763937,593
24.305302566486738,11.541603508327004,594
24.322697753420403,11.553363329583787,595
24.3389247167524,11.565254082390188,596
24.353982881852232,11.57726776522583,597
24.36787250658228,11.589396366614837,598
24.380594684793014,11.601631869246768,599
24.39215132623828,11.613966253354974,600
24.40254513772403,11.626391500114405,601
24.41177966554787,11.638899597432392,602
24.419859222985455,11.651482541167121,603
24.426788854823567,11.664132337780961,604
24.432574334364762,11.676841008247765,605
24.437222141863245,11.689600591197069,606
24.440739448319096,11.70240314627892,607
24.443134156677733,11.715240760134453,608
24.44441481119898,11.728105546300306,609
24.44459058211136,11.740989648538147,610
24.443671255803885,11.753885244393055,611
24.441667213505543,11.766784548199428,612
24.438589420026087,11.779679814597378,613
24.434449452724348,11.79256334415647,614
24.429259412284097,11.805427482720741,615
24.423031920089027,11.81826462531578,616
24.415780103919243,11.831067219415488,617
24.407517578089422,11.84382776789246,618
24.398258437006604,11.856538832737826,619
24.38801726564876,11.86919303975682,620
24.376809068086438,11.881783078413672,621
24.3646492682964,11.894301705915026,622
24.351553694169972,11.906741750281766,623
24.337538559774185,11.919096113296574,624
24.322620461665238,11.931357774321048,625
24.306816372349804,11.94351979391036,626
24.29014359308458,11.95557531482755,627
24.272619751650726,11.967517565888498,628
24.254262787040975,11.979339864955284,629
24.23509093407596,11.991035621903462,630
24.21512271909824,12.002598342210282,631
24.194376943596357,12.014021629823409,632
24.17287265879224,12.025299189485787,633
24.150629158179253,12.036424830079495,634
24.127665964110363,12.047392467604503,635
24.104002814749574,12.058196128148593,636
24.079659655945857,12.068829950679673,637
24.054656625067576,12.079288190140261,638
24.02901403705996,12.089565220464294,639
24.00275237427176,12.099655537459018,640
23.97589227487008,12.109553761743733,641
23.94845452153471,12.119254641682817,642
23.92046003011101,12.128753056027822,643
23.89192983671194,12.138044014928772,644
23.862885090065802,12.147122665348787,645
23.833347040668368,12.155984293387613,646
23.803337030462384,12.164624326819231,647
23.772876483105303,12.173038337897882,648
23.741986894510358,12.18122204615266,649
23.710689817411044,12.189171319440929,650
23.67900684384204,12.196882174337974,651
23.646959615967436,12.204350784285692,652
23.614569808941344,12.211573479913287,653
23.581859121691675,12.218546751463977,654
23.548849268364833,12.22526725131756,655
23.515561969938638,12.231731796469452,656
23.48201893019734,12.23793736578376,657
23.448241834987513,12.24388110478074,658
23.414252356191852,12.24956033187242,659
23.380072135449307,12.254972537858876,660
23.34572277607466,12.260115388014148,661
23.31122583515078,12.264986724130063,662
23.276602814045173,12.269584565832755,663
23.24187513043318,12.273907104542598,664
23.207064133821664,12.27795271437054,665
23.172191095940136,12.281719953056163,666
23.137277198713633,12.285207561848306,667
23.10234352644049,12.288414466923674,668
23.067411058084478,12.291339780740433,669
23.032500654649727,12.293982800682633,670
22.99763303876118,12.296343003483251,671
22.962828810047125,12.298420058337394,672
22.928108429129313,12.300213823392614,673
22.8934922087241,12.301724345851305,674
22.85900030581427,12.302951862510646,675
22.824652713886497,12.303896800212009,676
22.790469247228692,12.304559770354135,677
22.75646953315003,12.304941569052813,678
22.722673015354435,12.305043185305898,679
22.689098939926556,12.304865796324057,680
22.65576634733606,12.304410767117261,681
22.622694064480203,12.303679649970853,682
22.589900696503705,12.302674183472426,683
22.557404613112656,12.30139628415021,684
22.525223946095878,12.2998480526761,685
22.493376582094093,12.29803177367014,686
22.4618801529562,12.295949912179195,687
22.430752027692414,12.2936051120966,688
22.400009304441106,12.291000194443448,689
22.369668802497056,12.28813815438758,690
22.339747054513932,12.285022154323103,691
22.31026029820511,12.281655529019327,692
22.28122446846145,12.278041781084681,693
22.252655189420754,12.274184577763428,694
22.22456776652847,12.270087748129066,695
22.19697717861287,12.265755280123777,696
22.169898073068573,12.26119131635969,697
22.143344760035006,12.2564001501235,698
22.117331197620235,12.251386224369966,699
22.09187098752633,12.246154126921668,700
22.06697736753639,12.240708586619553,701
22.042663203967738,12.235054469336427,702
22.018940984269438,12.229196773849262,703
21.99582281675352,12.223140628744373,704
21.973320420001624,12.2168912874229,705
21.95144511270423,12.210454123013546,706
21.93020780942341,12.20383462411488,707
21.90961901408476,12.197038390013299,708
21.88968881298134,12.190071127208574,709
21.870426868720966,12.182938643698357,710
21.851842414264443,12.175646843134771,711
21.833944246558197,12.168201720084493,712
21.816740720544043,12.160609354691628,713
21.80023974961224,12.152875909703114,714
21.78444879716497,12.145007623826164,715
21.76937486809049,12.137010804878898,716
21.755024505988004,12.128891825031141,717
21.74140378837612,12.120657115100132,718
21.72851832520014,12.112313161617323,719
21.71637325311671,12.103866499771684,720
21.70497322970373,12.095323706031687,721
21.69432243072707,12.086691393316514,722
21.684424546523086,12.077976205094803,723
21.675282783151896,12.069184812752694,724
21.666899857455903,12.060323908287998,725
21.659277991760845,12.051400196524694,726
21.652418913145755,12.042420390449156,727
21.646323851310235,12.033391205309597,728
21.640993540514586,12.024319356202621,729
21.636428216576927,12.015211550847589,730
21.632627613466727,12.006074481727477,731
21.6295909639329,11.996914821681536,732
21.627316999002602,11.987739218194607,733
21.62580395182821,11.978554291219561,734
21.62504955640655,11.96936662629189,735
21.6250510456983,11.96018276687419,736
21.625805154197774,11.95100921032274,737
21.627308119279736,11.941852402545008,738
21.629555686195193,11.932718735976847,739
21.632543109092403,11.923614543348297,740
21.636265151430813,11.914546090564766,741
21.640716090243163,11.90551957310462,742
21.645889719498967,11.89654111124646,743
21.65177935664616,11.887616748278392,744
21.658377845306106,11.878752444434008,745
21.665677558637185,11.869954071218395,746
21.67367040524931,11.861227408068334,747
21.68234783466553,11.852578138258972,748
21.691700845329425,11.844011847575578,749
21.70171998939675,11.835534018643079,750
21.712395378844576,11.827150026505374,751
21.7237166931629,11.818865135781573,752
21.735673186921613,11.810684497338524,753
21.748253698717626,11.802613147126928,754
21.761446658726342,11.794656001403512,755
21.775240097351897,11.78681785353119,756
21.789621654639536,11.779103371656397,757
21.80457858983788,11.771517096176254,758
21.82009779093245,11.764063438717814,759
21.83616578543523,11.756746678512553,760
21.852768751156205,11.74957096024859,761
21.869892527284534,11.74254029235048,762
21.88752262570373,11.73565854522239,763
21.905644240643266,11.728929450292599,764
21.92424226317278,11.722356597779967,765
21.94330129354989,11.715943435416044,766
21.96280565381631,11.709693267357435,767
21.982739400485578,11.703609253147924,768
22.00308633400169,11.697694406858671,769
22.023830017103375,11.691951596307115,770
22.044953788109677,11.686383542469136,771
22.066440774814893,11.680992819037872,772
22.088273907993308,11.675781852011207,773
22.11043593031712,11.670752918956914,774
22.13290941881872,11.665908149688729,775
